source,target,relation,weight
"P065","MAT_DMSO_solvent","studies","1"
"P065","MAT_triethylamine_catalyst","studies","1"
"P065","METH_NMR","uses","1"
"P065","METH_Rheology","uses","1"
"P065","METH_FTIR","uses","1"
"P065","METH_tube_inversion_gelation_test","uses","1"
"P065","METH_xerogel_formation","uses","1"
"P065","CONC_Polymer_Networks","addresses","1"
"P065","INST_University_of_Massachusetts_Lowell","from","1"
"P066","MAT_PVA","studies","1"
"P066","METH_SAXS","uses","1"
"P066","METH_DSC","uses","1"
"P066","METH_FTIR","uses","1"
"P066","METH_SEM","uses","1"
"P066","METH_Tensile_Testing","uses","1"
"P066","METH_Rheology","uses","1"
"P066","METH_FEA_simulation","uses","1"
"P066","CONC_Crystallization","addresses","1"
"P066","CONC_Toughness","addresses","1"
"P066","CONC_Crosslinking","addresses","1"
"P066","CONC_Polymer_Networks","addresses","1"
"P066","INST_UCLA","from","1"
"P067","MAT_Review_covering_TENG_materials__FEP","studies","1"
"P067","MAT_liquid_metals","studies","1"
"P067","MAT_polymers_","studies","1"
"P067","METH_Review_of_TENG_physics","uses","1"
"P067","METH_working_modes","uses","1"
"P067","METH_DC_TENG_designs","uses","1"
"P067","INST_CAS_Beijing","from","1"
"P068","MAT_PVA","studies","1"
"P068","METH_FTIR","uses","1"
"P068","METH_XRD","uses","1"
"P068","METH_Raman","uses","1"
"P068","METH_SEM","uses","1"
"P068","METH_TEM","uses","1"
"P068","METH_Tensile_Testing","uses","1"
"P068","METH_panttear_test","uses","1"
"P068","METH_Conductivity_Measurement","uses","1"
"P068","CONC_Toughness","addresses","1"
"P068","CONC_Fracture_Mechanics","addresses","1"
"P068","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P068","CONC_Sensing","addresses","1"
"P069","MAT_PEO","studies","1"
"P069","MAT_PVA","studies","1"
"P069","MAT_PMMA","studies","1"
"P069","MAT_PCL","studies","1"
"P069","MAT_Chitosan","studies","1"
"P069","MAT_PVP","studies","1"
"P069","MAT_PVC","studies","1"
"P069","MAT_PVDF","studies","1"
"P069","MAT_LiClO_","studies","1"
"P069","MAT_NaSCN","studies","1"
"P069","METH_EIS","uses","1"
"P069","METH_Dielectric_Spectroscopy","uses","1"
"P069","METH_Conductivity_Measurement","uses","1"
"P069","CONC_Percolation","addresses","1"
"P069","CONC_Fillers","addresses","1"
"P069","CONC_Transport_Properties","addresses","1"
"P069","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P069","CONC_Ion_Transport","addresses","1"
"P069","INST_University_of_Sulaimani__Iraq_","from","1"
"P070","MAT_Ionic_Liquids","studies","1"
"P070","MAT_choline","studies","1"
"P070","MAT_phosphonium_","studies","1"
"P070","MAT_PILs","studies","1"
"P070","MAT_PVA","studies","1"
"P070","MAT_GelMA","studies","1"
"P070","MAT_Chitosan","studies","1"
"P070","MAT_PEG","studies","1"
"P070","MAT_various_monomers","studies","1"
"P070","METH_Review_of_radical_polymerization__thermo","uses","1"
"P070","METH_photochemical","uses","1"
"P070","METH_redox_","uses","1"
"P070","METH_physical_crosslinking","uses","1"
"P070","METH_RAFT","uses","1"
"P070","CONC_Biocompatibility","addresses","1"
"P070","CONC_Polymer_Networks","addresses","1"
"P070","CONC_Drug_Delivery","addresses","1"
"P070","INST_Northeastern_University__Shenyang_","from","1"
"P071","MAT_Poly","studies","1"
"P071","MAT_poly","studies","1"
"P071","MAT_styrene_MMA_copolymers","studies","1"
"P071","METH_Contact_charge_exchange_spectroscopy","uses","1"
"P071","METH_film_potential_measurement","uses","1"
"P071","METH_molecular_orbital_analysis","uses","1"
"P071","CONC_Relaxation_Dynamics","addresses","1"
"P071","CONC_Copolymers","addresses","1"
"P071","CONC_Homopolymers","addresses","1"
"P071","INST_Xerox_Corporation","from","1"
"P072","MAT_Review_covering_polymers","studies","1"
"P072","MAT_gels","studies","1"
"P072","MAT_Elastomers","studies","1"
"P072","MAT_Shape_Memory_Polymers","studies","1"
"P072","MAT_Elastomers","studies","1"
"P072","MAT_ionic_polymers","studies","1"
"P072","MAT_ferrogels","studies","1"
"P072","MAT_Hydrogels","studies","1"
"P072","MAT_Carbon_Nanotubes","studies","1"
"P072","MAT_paper","studies","1"
"P072","METH_Review_of_actuation_mechanisms__thermal","uses","1"
"P072","METH_light","uses","1"
"P072","METH_pressure","uses","1"
"P072","METH_chemical","uses","1"
"P072","METH_electric_magnetic_","uses","1"
"P072","CONC_Biocompatibility","addresses","1"
"P072","CONC_Surface_Properties","addresses","1"
"P072","CONC_Actuation","addresses","1"
"P072","INST_Max_Planck_Institute_for_Intelligent_Sys","from","1"
"P073","MAT_Review_covering_nylon_fibers","studies","1"
"P073","MAT_Carbon_Nanotubes","studies","1"
"P073","MAT_Shape_Memory_Polymers","studies","1"
"P073","MAT_ionic_polymer_metal_composites","studies","1"
"P073","MAT_Elastomers","studies","1"
"P073","MAT_conducting_polymers","studies","1"
"P073","MAT_piezoelectrics","studies","1"
"P073","MAT_magnetostrictive_materials","studies","1"
"P073","MAT_pneumatic_actuators","studies","1"
"P073","METH_Review_of_actuation_mechanisms","uses","1"
"P073","METH_performance_metrics_comparison","uses","1"
"P073","CONC_Actuation","addresses","1"
"P073","CONC_Energy_Harvesting","addresses","1"
"P073","INST_MIT_BioInstrumentation_Laboratory","from","1"
"P074","MAT_Copper_foil","studies","1"
"P074","MAT_Polyimide","studies","1"
"P074","MAT_Polyurethane","studies","1"
"P074","MAT_supercapacitor_material","studies","1"
"P074","MAT_FDC2214_chip","studies","1"
"P074","MAT_STM32","studies","1"
"P074","METH_Capacitive_sensing","uses","1"
"P074","METH_FDC2214_capacitance_to_digital_converter","uses","1"
"P074","METH_double_layer_sandwich_structure","uses","1"
"P074","CONC_Sensing","addresses","1"
"P074","INST_Beihang_University","from","1"
"P075","MAT_Hydrogels","studies","1"
"P075","MAT_PVDF","studies","1"
"P075","MAT_Ionic_Liquids","studies","1"
"P075","MAT_Ag_nanowires","studies","1"
"P075","MAT_Carbon_Nanotubes","studies","1"
"P075","MAT_Graphene","studies","1"
"P075","MAT_conductive_polymers","studies","1"
"P075","METH_Review_of_ionic_gel_preparation","uses","1"
"P075","METH_EDL_transistor_fabrication","uses","1"
"P075","METH_sensor_integration","uses","1"
"P075","CONC_Fracture_Mechanics","addresses","1"
"P075","CONC_Biocompatibility","addresses","1"
"P075","CONC_Polymer_Networks","addresses","1"
"P075","CONC_Interfaces","addresses","1"
"P075","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P075","CONC_Actuation","addresses","1"
"P075","INST_Shenzhen_University","from","1"
"P076","MAT_Ionic_Liquids","studies","1"
"P076","MAT_pyrrolidinium","studies","1"
"P076","MAT_etc__","studies","1"
"P076","MAT_Li_Na_salts","studies","1"
"P076","MAT_protic_ILs","studies","1"
"P076","MAT_N_doped_carbons_from_ILs","studies","1"
"P076","METH_Review_of_battery_electrolyte_design","uses","1"
"P076","METH_fuel_cell_membrane_fabrication","uses","1"
"P076","METH_carbon_precursor_synthesis","uses","1"
"P076","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P076","INST_Yokohama_National_University","from","1"
"P077","MAT_PVDF","studies","1"
"P077","METH_Radical_polymerization___freeze_drying","uses","1"
"P077","METH_FTIR","uses","1"
"P077","METH_XRD","uses","1"
"P077","METH_DSC","uses","1"
"P077","METH_SEM","uses","1"
"P077","METH_piezoelectric_d33_testing","uses","1"
"P077","METH_COMSOL_FEM","uses","1"
"P077","CONC_Fatigue_Resistance","addresses","1"
"P077","CONC_Piezoelectricity","addresses","1"
"P077","INST_South_China_University_of_Technology","from","1"
"P078","MAT_Polyurethane","studies","1"
"P078","METH_DMTA","uses","1"
"P078","METH_Rheology","uses","1"
"P078","METH_DSC","uses","1"
"P078","METH_TGA","uses","1"
"P078","METH_Tensile_Testing","uses","1"
"P078","METH_TEM","uses","1"
"P078","METH_Dielectric_Spectroscopy","uses","1"
"P078","CONC_Ionic_Interactions","addresses","1"
"P078","CONC_Self_Healing","addresses","1"
"P078","CONC_Crosslinking","addresses","1"
"P078","CONC_Reinforcement","addresses","1"
"P078","INST_University_of_Mons__Belgium_","from","1"
"P079","MAT_PVA","studies","1"
"P079","MAT_Hydrogels","studies","1"
"P079","MAT_SEBS","studies","1"
"P079","METH_Freeze_thaw_cycles","uses","1"
"P079","METH_FTIR","uses","1"
"P079","METH_WAXD","uses","1"
"P079","METH_DSC","uses","1"
"P079","METH_TGA","uses","1"
"P079","METH_EIS","uses","1"
"P079","METH_electrophysiological_measurements","uses","1"
"P079","METH_in_vivo_biocompatibility","uses","1"
"P079","CONC_Crystallization","addresses","1"
"P079","CONC_Biocompatibility","addresses","1"
"P079","INST_Jilin_University","from","1"
"P080","MAT_Aqueous_electrolytes","studies","1"
"P080","MAT_organic_electrolytes","studies","1"
"P080","MAT_Ionic_Liquids","studies","1"
"P080","MAT_solid_state_quasi_solid_state_electrolyt","studies","1"
"P080","MAT_redox_active_electrolytes","studies","1"
"P080","METH_Review_of_EDLC","uses","1"
"P080","METH_pseudocapacitor","uses","1"
"P080","METH_and_hybrid_supercapacitor_electrolyte_de","uses","1"
"P080","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P080","INST_Tianjin_University","from","1"
"P081","MAT_Ionic_Liquids","studies","1"
"P081","MAT_polymer_gelators","studies","1"
"P081","MAT_molecular_gelators","studies","1"
"P081","MAT_colloidal_particles","studies","1"
"P081","MAT_sol_gel_materials","studies","1"
"P081","METH_Review_of_gel_classification__physical_c","uses","1"
"P081","METH_Rheology","uses","1"
"P081","METH_solvent_type","uses","1"
"P081","METH_solid_phase_type_","uses","1"
"P081","METH_sol_gel_process","uses","1"
"P081","CONC_Rheology","addresses","1"
"P081","INST_Queen_s_University_Belfast__QUILL_","from","1"
"P082","MAT_PEO","studies","1"
"P082","MAT_polymer_in_salt","studies","1"
"P082","MAT_single_ion_conducting_polymers","studies","1"
"P082","MAT_gel_polymer_electrolytes","studies","1"
"P082","MAT_inorganic_fillers","studies","1"
"P082","METH_Review_of_ion_transfer_mechanisms","uses","1"
"P082","METH_electrolyte_design_strategies","uses","1"
"P082","CONC_Transport_Properties","addresses","1"
"P082","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P082","CONC_Ion_Transport","addresses","1"
"P082","INST_Sun_Yat_sen_University","from","1"
"P083","MAT_Carbon_materials","studies","1"
"P083","MAT_conducting_polymers","studies","1"
"P083","MAT_MXenes","studies","1"
"P083","MAT_metal_nitrides","studies","1"
"P083","MAT_MOFs","studies","1"
"P083","MAT_black_phosphorus","studies","1"
"P083","MAT_gel_electrolytes__aqueous","studies","1"
"P083","MAT_organic","studies","1"
"P083","MAT_redox_active_","studies","1"
"P083","METH_Review_of_EDLC_pseudocapacitor_mechanism","uses","1"
"P083","METH_flexible_electrode_design","uses","1"
"P083","METH_gel_electrolyte_synthesis","uses","1"
"P083","CONC_Diffusion","addresses","1"
"P083","CONC_Energy_Harvesting","addresses","1"
"P083","INST_University_of_Adelaide","from","1"
"P084","MAT_Aqueous","studies","1"
"P084","MAT_organic","studies","1"
"P084","MAT_Ionic_Liquids","studies","1"
"P084","MAT_solid_state","studies","1"
"P084","MAT_and_redox_electrolytes_for_supercapacito","studies","1"
"P084","METH_Review_of_electrode_electrolyte_interact","uses","1"
"P084","METH_Conductivity_Measurement","uses","1"
"P084","METH_electrochemical_stability","uses","1"
"P084","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P084","INST_Universiti_Malaysia_Pahang","from","1"
"P085","MAT_Hydrogels","studies","1"
"P085","MAT_PEDOT_PSS","studies","1"
"P085","MAT_Polyelectrolytes","studies","1"
"P085","MAT_salt_loaded_","studies","1"
"P085","MAT_Hydrogels","studies","1"
"P085","MAT_Hydrogels","studies","1"
"P085","METH_Review_of_tough_hydrogel_strategies__DN","uses","1"
"P085","METH_nanocomposite","uses","1"
"P085","METH_micelle_crosslinked","uses","1"
"P085","METH_polyampholyte_","uses","1"
"P085","METH_sensor_fabrication","uses","1"
"P085","CONC_Toughness","addresses","1"
"P085","CONC_Fracture_Mechanics","addresses","1"
"P085","CONC_Biocompatibility","addresses","1"
"P085","CONC_Polymer_Networks","addresses","1"
"P085","CONC_Nanocomposites","addresses","1"
"P085","CONC_Fillers","addresses","1"
"P085","CONC_Adhesion","addresses","1"
"P085","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P085","CONC_Sensing","addresses","1"
"P085","INST_Sun_Yat_sen_University","from","1"
"P086","MAT_Liquid_electrolytes__organic_solvents","studies","1"
"P086","MAT_Ionic_Liquids","studies","1"
"P086","MAT_I__I___redox_couples_","studies","1"
"P086","MAT_PLA","studies","1"
"P086","MAT_composites_","studies","1"
"P086","MAT_solid_state_transport_materials__inorgan","studies","1"
"P086","MAT_organic_hole_transport_materials","studies","1"
"P086","MAT_perovskites_","studies","1"
"P086","METH_Review_of_DSSC_electrolyte_design","uses","1"
"P086","METH_transport_mechanisms","uses","1"
"P086","METH_cell_performance_optimization","uses","1"
"P086","INST_Huaqiao_University","from","1"
"P087","MAT_Polyurethane","studies","1"
"P087","METH_Condensation_polymerization","uses","1"
"P087","METH_FTIR","uses","1"
"P087","METH_Raman","uses","1"
"P087","METH_SAXS","uses","1"
"P087","METH_TGA","uses","1"
"P087","METH_DSC","uses","1"
"P087","METH_Rheology","uses","1"
"P087","METH_Tensile_Testing","uses","1"
"P087","METH_fluorescence_spectroscopy","uses","1"
"P087","CONC_Toughness","addresses","1"
"P087","CONC_Mechanochromism","addresses","1"
"P087","INST_National_Yang_Ming_Chiao_Tung_University","from","1"
"P088","MAT_Hydrogels","studies","1"
"P088","MAT_Organogels","studies","1"
"P088","MAT_Ionogels","studies","1"
"P088","MAT_Polyelectrolytes","studies","1"
"P088","MAT_zwitterionic_gels","studies","1"
"P088","MAT_Ionic_Liquids","studies","1"
"P088","MAT_EMIM_DCA_","studies","1"
"P088","MAT_Hydrogels","studies","1"
"P088","MAT_Hydrogels","studies","1"
"P088","MAT_Elastomers","studies","1"
"P088","METH_Review_of_gel_based_ionic_circuit_elemen","uses","1"
"P088","METH_capacitors","uses","1"
"P088","METH_memristors","uses","1"
"P088","METH_diodes","uses","1"
"P088","METH_transistors_","uses","1"
"P088","METH_ionic_conduction_mechanisms","uses","1"
"P088","METH_EDL_formation","uses","1"
"P088","METH_EIS","uses","1"
"P088","CONC_Transport_Properties","addresses","1"
"P088","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P088","CONC_Sensing","addresses","1"
"P088","INST_Seoul_National_University","from","1"
"P089","MAT_Polyurethane","studies","1"
"P089","METH_FTIR","uses","1"
"P089","METH_DMA","uses","1"
"P089","METH_DSC","uses","1"
"P089","METH_Rheology","uses","1"
"P089","METH_stress_relaxation_","uses","1"
"P089","METH_Tensile_Testing","uses","1"
"P089","METH_EIS","uses","1"
"P089","METH_cyclic_stability_testing","uses","1"
"P089","CONC_Toughness","addresses","1"
"P089","CONC_Polymer_Networks","addresses","1"
"P089","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P089","INST_Zhejiang_University","from","1"
"P090","MAT_Ionic_Liquids","studies","1"
"P090","MAT_EMIM_TFSI","studies","1"
"P090","MAT_Pyr__TFSI","studies","1"
"P090","MAT_EMIM_BF_","studies","1"
"P090","MAT_EMIM_DCA_","studies","1"
"P090","MAT_polymer_matrices","studies","1"
"P090","MAT_PVDF","studies","1"
"P090","MAT_PEG","studies","1"
"P090","MAT_PVA","studies","1"
"P090","MAT_PMMA","studies","1"
"P090","METH_Sol_gel_process","uses","1"
"P090","METH_polymerization__free_radical","uses","1"
"P090","METH_photopolymerization","uses","1"
"P090","METH_UV_curing_","uses","1"
"P090","METH_solution_casting","uses","1"
"P090","METH_Electrospinning","uses","1"
"P090","METH_3D_Printing","uses","1"
"P090","METH_Michael_addition","uses","1"
"P090","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P090","INST_Mawlana_Bhashani_Science_and_Technology_","from","1"
"P091","MAT_PEO","studies","1"
"P091","MAT_PVDF","studies","1"
"P091","MAT_PVDF","studies","1"
"P091","MAT_PMMA","studies","1"
"P091","MAT_PVC","studies","1"
"P091","MAT_PVA","studies","1"
"P091","MAT_PAA","studies","1"
"P091","MAT_PAN","studies","1"
"P091","MAT_PEMA","studies","1"
"P091","MAT_PCL","studies","1"
"P091","METH_Review_of_polymer_electrolyte_types","uses","1"
"P091","METH_Conductivity_Measurement","uses","1"
"P091","METH_electrochemical_device_applications","uses","1"
"P091","CONC_Biodegradability","addresses","1"
"P091","CONC_Sustainability","addresses","1"
"P091","CONC_Polymer_Blending","addresses","1"
"P091","CONC_Fillers","addresses","1"
"P091","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P091","INST_University_of_Malaya","from","1"
"P092","MAT_Ionic_Liquids","studies","1"
"P092","METH_Photopolymerization","uses","1"
"P092","METH_DSC","uses","1"
"P092","METH_FTIR","uses","1"
"P092","METH_MD_Simulation","uses","1"
"P092","METH_XPS","uses","1"
"P092","METH_SEM","uses","1"
"P092","METH_EDS","uses","1"
"P092","METH_Tensile_Testing","uses","1"
"P092","METH_Li_symmetric_cell_cycling","uses","1"
"P092","METH_full_cell_testing","uses","1"
"P092","CONC_Hydrogen_Bonding","addresses","1"
"P092","CONC_Toughness","addresses","1"
"P092","CONC_Fracture_Mechanics","addresses","1"
"P092","INST_National_Institute_for_Materials_Science","from","1"
"P093","MAT_PAN","studies","1"
"P093","MAT_ACN","studies","1"
"P093","MAT_MPN","studies","1"
"P093","MAT_various_iodide_salts__LiI","studies","1"
"P093","MAT_NaI","studies","1"
"P093","MAT_CsI","studies","1"
"P093","MAT_TPAI_","studies","1"
"P093","MAT_fillers__V_O_","studies","1"
"P093","MAT_SiO_","studies","1"
"P093","MAT_TiO_","studies","1"
"P093","METH_Solution_casting","uses","1"
"P093","METH_Electrospinning","uses","1"
"P093","METH_EIS","uses","1"
"P093","METH_J_V_characterization","uses","1"
"P093","METH_photocurrent_measurements","uses","1"
"P093","CONC_Fillers","addresses","1"
"P093","CONC_Diffusion","addresses","1"
"P093","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P093","CONC_Membranes","addresses","1"
"P093","INST_University_of_Malaya","from","1"
"P094","MAT_Ionic_Liquids","studies","1"
"P094","MAT_EMIM_BF_","studies","1"
"P094","MAT_BMIM_TFSI","studies","1"
"P094","MAT_etc__","studies","1"
"P094","MAT_PMMA","studies","1"
"P094","MAT_PEA","studies","1"
"P094","MAT_PDMS","studies","1"
"P094","MAT_MXenes","studies","1"
"P094","MAT_SiO_","studies","1"
"P094","MAT_clay","studies","1"
"P094","METH_Review_of_ionogel_preparation_methods__i","uses","1"
"P094","METH_SEM","uses","1"
"P094","METH_double_network_formation","uses","1"
"P094","METH_nanocomposites","uses","1"
"P094","METH_direct_polymerization_","uses","1"
"P094","METH_solvent_exchange","uses","1"
"P094","METH_direct_polymerization_of_polymerizable_I","uses","1"
"P094","CONC_Crystallization","addresses","1"
"P094","CONC_Polymer_Networks","addresses","1"
"P094","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P094","INST_Northeast_Forestry_University","from","1"
"P095","MAT_MXenes","studies","1"
"P095","METH_DFT","uses","1"
"P095","METH_FTIR","uses","1"
