paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"Schematic classification of supramolecular monomers into
will be formed rapidly. Just like in the nucleation−elongation three major types: discotic (D type), heteroditopic (AB type), and
mechanism, the degree of polymerization (DP) increases homoditopic (AA type).
significantly, once the critical va",Figure 3,,Figure 3,medium,standard,TRUE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"2.3.1.HydrogenBonds.Hydrogenbondsareweakerthan
Discotic (D type) monomers are usually composed of one covalent and ionic bonds. A single hydrogen bond (about 5−
planar disc-shaped core and a set of flexible side-chains 30 kJ/mol) is not strong enough to form stable SPs. When
(usually more than two).",Figure 3,,Figure 3,medium,high_relevance_pu,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"134 The binding constant exhibited a substantial tions.6,18,19,74,103,110,131,147,179,207−218 The integration of di-
verse supramolecular building blocks not only expands the
structural diversity, but also enables precise control over their
polymerization kinetics, yielding materials with well-defin",Figure 5,,Figure 5,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Structures of TCP1 and TCP2. (b) Partial variable-
temperature1HNMRspectraofTCP2inCDCl.Reproducedfrom
3
ref 231. CC BY-NC4.0.
that the formation of this intramolecular hydrogen-bonded
pseudocycle in TCP2 could stop the supramolecular
copolymerization with TCP1. This study highlighted how
structu",Figure 7,,Figure 7,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Structure and schematic presentation of the supra-
molecular polymerization of trans-P5. (b) Partial COSY NMR Figure 9. (a) Schematic presentation of the supramolecular
spectrumoftrans-P5inCDCl.Reproducedwithpermissionfromref polymerization of CDA-out•H+. (b) Partial ROESY spectrum
196. Copyrigh",Figure 8,,Figure 8,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Chemical structures of BP34C10 and DCNV and
suppresses their excimer formation effectively and the cartoon representations of BP34C10, DCNV, Ag+, acetone, [2]-
following quenching effects. Finally, the solid-state emission pseudorotaxane, polypseudorotaxane, and [3]pseudorotaxane. (b)
efficiency",Figure 11,,Figure 11,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Synthesis, (b) crystal structure, and (c) ESI-MS
gel, and (c) its CP-MAS 1H NMR spectra with different guests. spectrum of PYMC. Reproduced from ref 270. Copyright 2019
Reproducedwithpermission from ref262.CC BY4.0. American Chemical Society.
H https://doi.org/10.1021/acspolymersau.5c00153
ACSPo",Figure 13,,Figure 13,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Schematic illustration of supramolecular polymorphs elucidating mechanisms of pathological protein misfolding.
and dynamic chirality inversion of Ag+/PVPCC. (b) Structure of
Also,thevariationsinexchangeratesmayreflectdifferencesin
PVPCC.(c)ExperimentalandsimulatedMALDI-TOF-MSspectraof
protein−li",Figure 14,,Figure 14,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Structures of monomers (Cn-Os) and schematic
illustration of their tunable supramolecular polymerization. (b) The
dynamics and (c) kinetics studies of their polymerization in water
basedonHDX-MS data. Reproducedfromref 278. CCBY 4.0.
deuteration within several minutes, reflecting the highly
dyna",Figure 16,,Figure 16,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Different polymerization modes of NDI-1. (b, c)
Partial IR spectra of (b) a methylcyclohexane/toluene solution
containing S(NDI-1) and diethylamine and (c) solution introduced",Figure 19,,Figure 19,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"The observed Rabi cm−1 (C�C stretch) and 2074 cm−1 (C�C stretch), also
splittingofsuchpolaritonicstatesshowedthestateoftheVSC. with no residual monomeric diacetylene signals (2264 cm−1)
The substantial Rabi splitting at 185 cm−1 was observed, in polymerized regions.
exceeding the full width at half-",Figure 19,,Figure 19,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Structure of BTMA-1. (b) Co2+ triggered
irradiation(iv).(c)Schematicofafoldedfilterpapercoatedwith1-
decomposition of its supramolecular helical polymer. (c, d)
endo(i). Photosof the folded1-endo-immobilized filterpaperafter
Fluorescence titration of the metal-binding equilibria in (c) HEPES
hea",Figure 21,,Figure 21,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Molecular structure of BODIPY1. (b, c, d) Time- 3.3.6. Circularly Polarized Luminescence. Circularly
resolved emission spectra, (e, f, g) normalized fluorescence decay polarized luminescence (CPL) refers to the phenomenon
curves, and (h, i, j) time-resolved fluorescence anisotropy decay of
where",Figure 22,,Figure 22,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"(a) Supramolecular polymerization of Zn-pcCPG-O and
illustration of light-modulated chiroptical activity inSPs. (c, d)CPL Zn-pcCPG-C. (b, d) Fermi edge side of UPS spectra of (b) Zn-
spectraevolutionofSP1obtainedundervariousconditions:(c)after pcCPG-O//AuTS and (d) Zn-pcCPG-C//AuTS. (c, e) Secondary",Figure 25,,Figure 25,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,abstract,method,"The mechanical properties of polymeric electronic
films are fundamental to their performance in stretchable and
flexibleelectronics,wherematerialsmustretainfunctionalityunder
mechanical deformation. Common methods for evaluating these
properties, such as film-on-elastomer and film-on-water, provide
valuable insights but may introduce substrate-induced effects. To
address this limitation, we present a novel method (FAST) for
directly probing the mechanical response of fully free-standing
polymeri",abstract section,1,abstract,high,high_relevance_pu,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,conclusion,finding,"significant impact on side-chain packing. An appropriate In this study, we introduced a novel tensile testing method,
increase in temperature can enhance the orientation of side- FAST, for the direct fabrication and characterization of free-
chain molecules. These findings underscore the significant standing polymer ultrathin films. Using P3PT as a model
impact of temperature on the microstructural organization of material,wesystematicallyinvestigatedtheinfluenceofvarious
polymer films, affectin",conclusion section,end,conclusion,high,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,general,Figure 3. (a) Evolution of the 2D GIWAXS patterns of P3PT thin films with varying thicknesses and temperatures. (b) Evolution of the pole figuresofP3PTwithvaryingthicknessesandtemperatures.(c)Variationsoffilmstructureparameterswithvaryingthicknessesandtemperatures.,line 145,4,waxs,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,measurement,"of three polymer semiconductors�PDPP3T, PM6, and IDTBT. (c) Two-dimensional patterns obtained by grazing-incidence wide-angle X-ray scattering(GIWAXS).",line 186,5,wide-angle,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,general,"films across these aspect ratios exhibited similar mechanical P3PT thin films, we performed grazing-incidence wide-angle behaviors, with negligible differences in modulus and strain at X-ray scattering (GIWAXS) measurements (Figure 3a). The",line 193,5,wide-angle,medium,standard,TRUE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,finding,"behaviors, with negligible differences in modulus and strain at X-ray scattering (GIWAXS) measurements (Figure 3a). The fracture. Given that the film thickness remained constant, the results revealed distinct structural variations with increasing",line 194,5,waxs,medium,standard,TRUE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,finding,trend. These results suggest a progressive reorientation of GIWAXS measurements of P3PT thin films at various molecular side-chain packing and conjugated backbone π−π temperatures revealed that increasing temperature led to an,line 229,6,waxs,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,excerpt,measurement,"shifttowardout-of-planeorderingofsidechains.Concurrently, temperatures. Beyond the shifts in peak positions, the theSvalueofthe(010)peakdecreasedtowardzero,indicating coherence length of the (100) peak increased with temper-",line 237,6,peak position,medium,standard,TRUE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,figure_caption,measurement,"(a)Schematicillustrationoftensiletestingmethodsforpolymermaterials,highlightingthetransitionfrombulktothin-filmmechanical
characterization.(b)Fabricationprocessoffullyfree-standingultrathinfilmsandaschematicrepresentationoftheFASTtensiletestingmethod.
conditions. However, these methods usually rely ",Figure 1,,Figure 1,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,figure_caption,measurement,(a) Evolution of the 2D GIWAXS patterns of P3PT thin films with varying thicknesses and temperatures. (b) Evolution of the pole,Figure 3,,Figure 3,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,figure_caption,measurement,"(a)Schematicillustrationsofmolecularpackingarrangementsinthreedistincttypesofpolymersemiconductors.(b)Chemicalstructures
of three polymer semiconductors�PDPP3T, PM6, and IDTBT. (c) Two-dimensional patterns obtained by grazing-incidence wide-angle X-ray
scattering(GIWAXS).
P3PT films while maintainin",Figure 4,,Figure 4,medium,standard,FALSE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,figure_caption,measurement,"(a−c)Variationsofstress−straincurves,modulus,andstrainatfractureasafunctionoftemperatureforPDPP3T.(d−f)Variationsof
stress−straincurves,modulus,andstrainatfractureasafunctionoftemperatureforPM6.(g−i)Variationsofstress−straincurves,modulus,and
strainatfracture asafunction oftemperature forIDTBT.
to t",Figure 5,,Figure 5,medium,standard,TRUE
P386,Direct Characterization of Mechanical Properties in Fully Free-,P386_unidentified.pdf,2025,low,good,figure_caption,measurement,"These observations highlight
patterns are presented in Figure 4c. thetemperature-dependentnatureofpolymericfilms,whichis
G https://doi.org/10.1021/acs.macromol.5c00747
MacromoleculesXXXX,XXX,XXX−XXX
Macromolecules pubs.acs.org/Macromolecules Article",Figure 5,,Figure 5,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,Dynamic pathways in energy landscapes guiding supramolecular Janus dendrimer,line 2,1,dsc,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,self-assemblies between lamellar and cubic architectures,line 4,1,lamellar,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,"Checkforupdates ate from equilibrium, depicting profound energy landscapes with remarkable structural and functional diversity. Despite this potential,",line 10,1,dsc,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,"achieving an energy landscape that encompasses lamellar and inverse cubic structures remains a significant challenge, contrasting with the",line 12,1,dsc,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,self-assembly system capable of reversibly transitioning between lamellar vesiclesandinversecubicstructures.Byexploitingtemperature-triggered,line 16,1,lamellar,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,excerpt,general,rich energy landscape featuring diverse assembly pathways spanning lamellar vesicles and inverse cubosomes. Our study not only enriches the,line 20,1,dsc,medium,standard,FALSE
P414,Dynamic pathways in energy landscapes,P414_unidentified.pdf,2025,low,partial,figure_caption,measurement,"These
somesviaintermediatespongesduringannealingat37°C,reaching results indicate that fusion occurred as the transformation pro-
77% cubosomes formation over a prolonged duration of 120h ceeded during37°Cannealing,withethanolsignificantlyenhancing
(Fig.4e–jandlandSupplementaryFig.12).Notably,inthepr",Figure 5,,Figure 5,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,abstract,general,"This work aims to examine the architecture effect
on the self-assembly of high-χ block copolymers (BCPs),
polystyrene-block-polydimethylsiloxane (PS-b-PDMS). Lamellae-
forming diblock and star BCPs with three and six arms were
synthesized for self-assembly. A variety of self-assembled phases,
especially network phases, can be formed by tuning the solvent
evaporation rate for solution casting using PS-selective solvents
(referred to as controlled self-assembly). In contrast to diblocks
withlinear",abstract section,1,abstract,high,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,conclusion,interpretation,"Inthisstudy,thearchitectureeffectoncontrolledself-assembly Figure 5. Phase behaviors of diblock and star-block PS-b-PDMS by
of PS-b-PDMS with nearly symmetric compositions, including controlled self-assembly.
diblocksandstar-blocksBCPs,wasexamined.Thearchitecture
effect results in distinguishable differences in self-assembled compared to a three-arm star BCP, a six-arm star BCP gives
phase behaviors between diblocks and star-blocks, suggesting more diversity fornetworkphase formation,atwhich net",conclusion section,end,conclusion,high,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,"microphase separation among the chemically incompatible located in the narrow window. As alternatives, various",line 29,1,microphase,medium,high_relevance_pu,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,"microphase separation, which benefits the stability and the ordering of the self-assembled phases.40 Therefore, by using cyclohexane, chloroform, toluene, dichloromethane, and chloroben-",line 117,3,microphase,medium,high_relevance_pu,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,"which is kinetically controlled by the evaporation rate of the Small-Angle X-ray Scattering Experiments. The small-angle selectivesolvent.Withthat,itispossibletogivetheformation X-rayscattering(SAXS)experimentsusingsynchrotronbeamsources",line 150,4,small-angle,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,"selectivesolvent.Withthat,itispossibletogivetheformation X-rayscattering(SAXS)experimentsusingsynchrotronbeamsources of network phases, including gyroid, diamond, and even a werecompletedatbeamlineTLS23AandbeamlineTPS13Aofthe",line 151,4,saxs,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,dimensional(2D)SAXSpatternswerecollectedbyanMARCCDX- theformationofcomplexnetworkphasesthroughappropriate ray detector (MAR USA) and azimuthally integrated to one-,line 163,5,saxs,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,excerpt,general,selection of solvent for solution casting under optimized dimensional (1D) SAXS profiles. The incident X-ray beam (λ = processing conditions for nearly symmetric BCPs. 0.83 Å) at TPS 13A to the energy of 15 keV was aligned through a,line 165,5,saxs,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,figure_caption,measurement,"(A) One-dimensional SAXS profiles; (B−E) TEM
solvent), respectively, showing reflections occurred at the
micrographs of PS-b-PDMS from solution casting using chloroform,
relativeqvaluesrevealthatthevolumetriccompositionsofthe
toluene, dichloromethane, and chlorobenzene at a fast evaporation
constitu",Figure 1,,Figure 1,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,figure_caption,measurement,(A) One-dimensional SAXS profiles and (B−E) TEM,Figure 3,,Figure 3,medium,standard,FALSE
P425,Architecture Effect on Network Phase Formation from Controlled,P425_unidentified.pdf,2025,medium,good,figure_caption,measurement,"Schematicillustrationofthearchitectureeffectonthecontrolledself-assembledBCPsof(A)diblock,(B)three-arm,and(C)six-arm
star-blockPS-b-PDMS.
evaporation rate to 0.1 mL/day (referred to slow evaporation voids, even at the swollen state when polymer chains are
rate)ascomparedto0.1mL/husedabove,asshowninF",Figure 4,,Figure 4,medium,standard,FALSE
